date,realised_temp,issue_date,forecast_temp,HDD,forecast_error,abs_forecast_error,gasInStorage,workingGasVolume,full,trend,issue_date_price,log_vol_lag1,log_vol_lag5,log_vol_lag22,future_log_vol_5d,daily_rv,log_daily_rv,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,actual_date_price,GPRD
2022-02-22,7.75,2022-02-19,7.731249999999999,10.25,0.0187500000000007,0.0187500000000007,349.2588,1116.6725,31.28,-0.22,73.76200103759766,-5.29640110181547,-5.274031196371157,-5.606613967291486,-2.766845004421275,0.0002401601264817,-8.3342046592591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.78900146484375,140.16024780273438
2022-02-23,8.25,2022-02-20,7.373958333333332,9.75,0.8760416666666675,0.8760416666666675,347.3623,1116.6725,31.11,-0.17,73.76200103759766,-5.29640110181547,-5.274031196371157,-5.606613967291486,-2.766845004421275,0.0002401601264817,-8.3342046592591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.89099884033203,83.27684020996094
2022-02-24,7.375,2022-02-21,6.705208333333333,10.625,0.6697916666666668,0.6697916666666668,343.7363,1116.6725,30.78,-0.32,73.76200103759766,-5.29640110181547,-5.274031196371157,-5.606613967291486,-2.766845004421275,0.0002401601264817,-8.3342046592591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.3159942626953,152.3668212890625
2022-02-25,5.45,2022-02-22,4.7125,12.55,0.7374999999999998,0.7374999999999998,340.0494,1116.6725,30.45,-0.33,79.78900146484375,-8.3342046592591,-5.330237315361621,-5.619315704326258,-2.6525177885788978,0.0061688396042246,-5.088244529218321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.4219970703125,279.43438720703125
2022-02-28,5.625,2022-02-25,5.677083333333333,12.375,-0.052083333333333,0.052083333333333,331.4167,1116.6725,29.68,-0.25,94.4219970703125,-1.7696601825404876,-3.2520246315619614,-4.522771997738954,-3.357243898962723,0.1242006487548793,-2.085856886019112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.59500122070312,515.8916625976562
2022-03-01,5.875,2022-02-26,5.919791666666667,12.125,-0.0447916666666667,0.0447916666666667,329.5142,1116.6725,29.51,-0.17,94.4219970703125,-1.7696601825404876,-3.2520246315619614,-4.522771997738954,-3.357243898962723,0.1242006487548793,-2.085856886019112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.67400360107422,398.5916748046875
2022-03-02,7.15,2022-02-27,6.332291666666666,10.85,0.817708333333333,0.817708333333333,327.7781,1116.6725,29.35,-0.16,94.4219970703125,-1.7696601825404876,-3.2520246315619614,-4.522771997738954,-3.357243898962723,0.1242006487548793,-2.085856886019112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.54299926757812,202.09298706054688
2022-03-03,7.25,2022-02-28,6.538541666666667,10.75,0.7114583333333329,0.7114583333333329,323.9264,1116.671,29.01,-0.34,98.59500122070312,-2.085856886019112,-2.772044943511009,-4.10423757288804,-3.2205334960675374,0.0018702594980524,-6.281678088196493,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.822998046875,452.6180725097656
2022-03-04,6.55,2022-03-01,5.398958333333334,11.45,1.151041666666666,1.151041666666666,320.018,1116.671,28.66,-0.35,121.67400360107422,-6.281678088196493,-2.766845004421275,-4.100070722353202,-3.4500988782178874,0.0442365231364292,-3.118204515782589,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.5500030517578,540.827392578125
2022-03-07,3.0,2022-03-04,4.127083333333333,15.0,-1.1270833333333332,1.1270833333333332,309.9788,1116.671,27.76,-0.27,192.5500030517578,-7.085986955496668,-2.93393101534133,-3.789391372448916,-3.334936051439157,0.0324185451414332,-3.4290246389920456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.2010040283203,350.0732116699219
2022-03-08,5.125,2022-03-05,5.051041666666666,12.875,0.0739583333333335,0.0739583333333335,307.9094,1116.671,27.57,-0.19,192.5500030517578,-7.085986955496668,-2.93393101534133,-3.789391372448916,-3.334936051439157,0.0324185451414332,-3.4290246389920456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.5540008544922,322.3639831542969
2022-03-09,7.7,2022-03-06,7.305208333333333,10.3,0.3947916666666673,0.3947916666666673,305.5945,1116.671,27.37,-0.21,192.5500030517578,-7.085986955496668,-2.93393101534133,-3.789391372448916,-3.334936051439157,0.0324185451414332,-3.4290246389920456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.8800048828125,197.62477111816406
2022-03-10,9.7,2022-03-07,9.38125,8.3,0.3187499999999996,0.3187499999999996,301.3755,1116.671,26.99,-0.38,227.2010040283203,-3.4290246389920456,-3.357243898962723,-3.7476286068714826,-3.3858452067458757,0.0273833755170038,-3.597819182644583,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.39900207519533,362.3121032714844
