date,price,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,daily_return,daily_rv,log_daily_rv,log_vol_lag1,log_vol_lag5,log_vol_lag22,future_log_vol_5d
2023-12-26,34.17399978637695,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,-27.631021115928547,-14.144742319534489,-5.922588803616206,-6.140208327261297,-5.805026000631005
2023-12-27,35.51300048828125,0,0,0,0,0,0,0,0,0,0,1,0.03843372560496982,0.0014771512638781126,-6.517639867082961,-27.631021115928547,-6.345138700402978,-6.180148122692192,-5.883154208065921
2023-12-28,33.10499954223633,0,0,0,0,0,0,0,0,0,0,1,-0.07021452583083126,0.004930079637648471,-5.31240013717394,-6.517639867082961,-7.5182563960306785,-6.148286589102975,-6.201935067568565
2023-12-29,32.349998474121094,0,0,0,0,0,0,0,0,0,0,1,-0.023070340770089216,0.0005322406232480406,-7.538414869661871,-5.31240013717394,-6.598269720808996,-6.117924523148128,-5.644784892716397
2024-01-02,30.57200050354004,0,0,0,0,0,0,0,0,0,0,0,-0.056529399927825116,0.0031955730561999945,-5.7459888466098565,-7.538414869661871,-6.579863894938345,-6.123011488743089,-5.783143537694435
2024-01-03,32.79499816894531,0,0,0,0,0,0,0,0,0,0,0,0.07019143506108243,0.004926837555934151,-5.3130579659386346,-5.7459888466098565,-6.201194012313798,-6.126730779465578,-6.159757491418504
2024-01-04,33.40999984741211,0,0,0,0,0,0,0,0,0,0,0,0.018579242889184746,0.0003451882663353219,-7.971420587353111,-5.3130579659386346,-5.805026000631005,-6.062963201417668,-6.191377442423143
2024-01-05,34.55099868774414,0,0,0,0,0,0,0,0,0,0,0,0.033581203573089434,0.0011276972334172746,-6.787577571139011,-7.971420587353111,-5.883154208065921,-6.077380699391785,-6.165322791413773
2024-01-08,31.579999923706055,0,0,0,0,0,0,0,0,0,0,0,-0.08991244896302075,0.008084248478527812,-4.817837742712768,-6.787577571139011,-6.201935067568565,-6.191972341490303,-6.417324969495206
2024-01-09,30.641000747680664,0,0,0,0,0,0,0,0,0,0,0,-0.03018500059475707,0.0009111342609054847,-7.000820292962504,-4.817837742712768,-5.644784892716397,-6.075798824653389,-6.043157971917369
2024-01-10,30.941999435424805,0,0,0,0,0,0,0,0,0,0,0,0.009775460233790896,9.555962278242716e-05,-9.255760172491946,-7.000820292962504,-5.783143537694435,-6.076147127951266,-6.047487072083304
2024-01-11,30.816999435424805,0,0,0,0,0,0,0,0,0,0,0,-0.004047998606710012,1.6386292719926198e-05,-11.01906532135183,-9.255760172491946,-6.159757491418504,-6.079665346347092,-6.018639991987918
2024-01-12,31.990999221801758,0,0,0,0,0,0,0,0,0,0,0,0.037388121472065515,0.0013978716272099263,-6.572804464701509,-11.01906532135183,-6.191377442423143,-6.103786572075313,-5.990040334592871
2024-01-16,29.6560001373291,0,0,0,0,0,0,0,0,0,0,0,-0.07579011843682404,0.005744142052667815,-5.159574716750265,-6.572804464701509,-6.165322791413773,-6.167024162323516,-6.603877432275222
2024-01-17,27.70800018310547,0,0,0,0,0,0,0,0,0,0,0,-0.06794328371041118,0.0046162898013534254,-5.378163969608098,-5.159574716750265,-6.417324969495206,-6.080967080027331,-6.753166543276934
2024-01-18,27.89299964904785,0,0,0,0,0,0,0,0,0,0,0,0.006654561939448216,4.42831946059528e-05,-10.024905284571718,-5.378163969608098,-6.043157971917369,-6.011333753119814,-6.5126780943285745
2024-01-19,28.429000854492188,0,0,0,0,0,0,0,0,0,0,0,0.019034032281287645,0.0003622943848851002,-7.9230534559462065,-10.024905284571718,-6.047487072083304,-6.024348587192465,-6.547043777575138
2024-01-22,27.263999938964844,0,0,0,0,0,0,0,0,0,0,0,-0.041842632581258636,0.0017508059013302067,-6.347679081434227,-7.9230534559462065,-6.018639991987918,-6.063092069510459,-6.824821354071629
2024-01-23,27.226999282836914,0,0,0,0,0,0,0,0,0,0,0,-0.0013580467359016943,1.8442909368932462e-06,-13.20341512817349,-6.347679081434227,-5.990040334592871,-6.120660838211157,-6.540495746309187
2024-01-24,28.929000854492188,0,0,0,0,0,0,0,0,0,0,0,0.060635480061589045,0.0036766614422993624,-5.605750155065982,-13.20341512817349,-6.603877432275222,-6.290167868660866,-7.048454502599705
2024-01-25,27.784000396728516,0,0,0,0,0,0,0,0,0,0,0,-0.04038425201311969,0.0016308878106591617,-6.418630742712637,-5.605750155065982,-6.753166543276934,-6.222762217611331,-7.017992380352048
2024-01-26,28.07900047302246,0,0,0,0,0,0,0,0,0,0,0,0.01056165311318468,0.00011154851648324363,-9.101050927328744,-6.418630742712637,-6.5126780943285745,-6.195075197900182,-7.017150868209661
2024-01-29,28.173999786376953,0,0,0,0,0,0,0,0,0,0,0,0.0033775764218534512,1.1408022485460362e-05,-11.38119363561104,-9.101050927328744,-6.547043777575138,-6.192608124671739,-6.796750214732112
2024-01-30,29.391000747680664,0,0,0,0,0,0,0,0,0,0,0,0.042288971213878125,0.0017883570863282128,-6.326457908900043,-11.38119363561104,-6.824821354071629,-6.1923545253105345,-7.159834001151889
2024-01-31,30.235000610351562,0,0,0,0,0,0,0,0,0,0,0,0.028311683442380088,0.0008015514193415389,-7.128961432836475,-6.326457908900043,-6.540495746309187,-6.185461137794747,-7.322005650790103
2024-02-01,28.990999221801758,1,0,0,0,0,0,0,0,0,0,0,-0.042014803762884245,0.0017652437352336722,-6.339466503947618,-7.128961432836475,-7.048454502599705,-6.281019621924219,-7.976401773812764
2024-02-02,29.304000854492188,1,0,0,0,0,0,0,0,0,0,0,0.010738644486874938,0.00011531848541548951,-9.067812810362678,-6.339466503947618,-7.017992380352048,-6.251512255101289,-7.709611802981196
2024-02-05,28.340999603271484,1,0,0,0,0,0,0,0,0,0,0,-0.03341454917937605,0.0011165320968609407,-6.797527738453373,-9.067812810362678,-7.017150868209661,-6.3269230558086305,-7.159653980102495
2024-02-06,28.60700035095215,1,0,0,0,0,0,0,0,0,0,0,0.009341949934223307,8.727202857353484e-05,-9.346480540802633,-6.797527738453373,-6.796750214732112,-6.428835436747613,-7.148420945817403
2024-02-07,28.18600082397461,1,0,0,0,0,0,0,0,0,0,0,-0.014826025388145382,0.00021981102880993142,-8.422742336134895,-9.346480540802633,-7.159834001151889,-6.436124060007211,-7.0724146935534185
2024-02-08,27.812000274658203,1,0,0,0,0,0,0,0,0,0,0,-0.013357837890489728,0.00017843183310860307,-8.631303911424503,-8.422742336134895,-7.322005650790103,-6.462211678794718,-7.110697865939582
2024-02-09,27.117000579833984,1,0,0,0,0,0,0,0,0,0,0,-0.02530673324524221,0.0006404307475458473,-7.353369563400613,-8.631303911424503,-7.976401773812764,-6.723782247343608,-7.2716979101112456
2024-02-12,25.729000091552734,1,0,0,0,0,0,0,0,0,0,0,-0.05254209490829733,0.0027606717373525242,-5.892281245404969,-7.353369563400613,-7.709611802981196,-6.734072006648017,-8.161671409120688
2024-02-13,25.43600082397461,1,0,0,0,0,0,0,0,0,0,0,-0.011453238159567152,0.00013117666433976516,-8.93896555291451,-5.892281245404969,-7.159653980102495,-6.637102260012352,-8.210662519253876
2024-02-14,24.85700035095215,1,0,0,0,0,0,0,0,0,0,0,-0.023026108664083462,0.0005302016802101794,-7.542253093216264,-8.93896555291451,-7.148420945817403,-6.633129642617536,-7.857760059242662
2024-02-15,24.965999603271484,1,0,0,0,0,0,0,0,0,0,0,0.004375466202997348,1.914470449357203e-05,-10.863484356095512,-7.542253093216264,-7.0724146935534185,-6.663556267568515,-7.803917726018323
2024-02-16,24.82200050354004,1,0,0,0,0,0,0,0,0,0,0,-0.005784506344739638,3.3460513652333125e-05,-10.305144481402154,-10.863484356095512,-7.110697865939582,-6.891516631726555,-7.1048410069245485
2024-02-20,24.167999267578125,1,0,0,0,0,0,0,0,0,0,0,-0.026700963214437084,0.0007129414365787223,-7.24611127615647,-10.305144481402154,-7.2716979101112456,-7.120873268983709,-7.224348482318004
2024-02-21,23.976999282836914,1,0,0,0,0,0,0,0,0,0,0,-0.007934406169756537,6.29548012666706e-05,-9.673093513383296,-7.24611127615647,-8.161671409120688,-7.083950426661493,-6.727280184970732
2024-02-22,23.19300079345703,1,0,0,0,0,0,0,0,0,0,0,-0.033244464391670635,0.0011051944126890569,-6.807734019497949,-9.673093513383296,-8.210662519253876,-7.100311430736168,-6.7634581101311095
2024-02-23,22.93400001525879,1,0,0,0,0,0,0,0,0,0,0,-0.011230016936055697,0.0001261132803840978,-8.978329996319957,-6.807734019497949,-7.857760059242662,-7.136537166525607,-6.565800023972175
2024-02-26,24.009000778198242,1,0,0,0,0,0,0,0,0,0,0,0.045808266184342736,0.002098397250815598,-6.166581439069541,-8.978329996319957,-7.803917726018323,-7.1294615962195,-6.628848033438391
2024-02-27,24.392000198364258,1,0,0,0,0,0,0,0,0,0,0,0.01582642535251245,0.0002504757394386489,-8.292148486685383,-6.166581439069541,-7.1048410069245485,-7.223272742991032,-6.597599558056192
2024-02-28,25.618999481201172,1,0,0,0,0,0,0,0,0,0,0,0.0490790256317222,0.0024087507569592447,-6.028647023566626,-8.292148486685383,-7.224348482318004,-7.313222393223611,-6.81076204152156
2024-02-29,24.864999771118164,1,0,0,0,0,0,0,0,0,0,0,-0.029873060488303294,0.0008923997429378275,-7.021596382342483,-6.028647023566626,-6.727280184970732,-7.167713742934886,-6.887185162676489
2024-03-01,25.80900001525879,0,1,0,0,0,0,0,0,0,0,0,0.03726208593681902,0.0013884630483628857,-6.57955786348158,-7.021596382342483,-6.7634581101311095,-7.1170838344323615,-7.143809231848959
2024-03-04,26.885000228881836,0,1,0,0,0,0,0,0,0,0,0,0.04084524987646661,0.0016683344374709955,-6.395929492463105,-6.57955786348158,-6.565800023972175,-7.13974825952129,-6.807347999948223
2024-03-05,27.468000411987305,0,1,0,0,0,0,0,0,0,0,0,0.021453186982232527,0.0004602392316946312,-7.68376413259594,-6.395929492463105,-6.628848033438391,-7.091256430251444,-6.886627135120326
2024-03-06,26.57200050354004,0,1,0,0,0,0,0,0,0,0,0,-0.03316365700422087,0.0010998281458936081,-6.812601341479725,-7.68376413259594,-6.597599558056192,-7.165189426235481,-7.122560682487539
2024-03-07,25.992000579833984,0,1,0,0,0,0,0,0,0,0,0,-0.02206922807804848,0.00048705082796092345,-7.627142068745014,-6.812601341479725,-6.81076204152156,-7.1089135743329495,-6.799683220057504
2024-03-08,26.392000198364258,0,1,0,0,0,0,0,0,0,0,0,0.015272120767385487,0.00023323767273360706,-8.36345256536265,-7.627142068745014,-6.887185162676489,-7.144528563146501,-6.6161142712853716
2024-03-11,24.93000030517578,0,1,0,0,0,0,0,0,0,0,0,-0.05698903166558212,0.0032477497301807217,-5.729792912859362,-8.36345256536265,-7.143809231848959,-7.136156393186993,-6.491026461524186
2024-03-12,24.774999618530273,0,1,0,0,0,0,0,0,0,0,0,-0.006236844958087114,3.8898235031216656e-05,-10.154561654609262,-5.729792912859362,-6.807347999948223,-6.976635409191343,-6.495859691084272
2024-03-13,24.902999877929688,0,1,0,0,0,0,0,0,0,0,0,0.0051532084204902965,2.6555557025012096e-05,-10.5362714903769,-10.154561654609262,-6.886627135120326,-6.983453299628545,-6.309000264636001
2024-03-14,26.048999786376953,0,1,0,0,0,0,0,0,0,0,0,0.044991098306625454,0.0020241989268364358,-6.202581247882356,-10.5362714903769,-7.122560682487539,-7.014013185585312,-6.263160216007393
2024-03-15,27.025999069213867,0,1,0,0,0,0,0,0,0,0,0,0.036819959629695954,0.0013557094271324397,-6.60343039846449,-6.202581247882356,-6.799683220057504,-7.051952869689027,-6.142831169677988
2024-03-18,28.82200050354004,0,1,0,0,0,0,0,0,0,0,0,0.06433967071135505,0.004139593227245599,-5.487157750019116,-6.60343039846449,-6.6161142712853716,-6.989640992422444,-6.536609673817424
2024-03-19,28.865999221801758,0,1,0,0,0,0,0,0,0,0,0,0.0015254030995268616,2.3268546160461563e-06,-12.970992722820458,-5.487157750019116,-6.491026461524186,-6.825769378205234,-6.252673973365868
2024-03-20,27.742000579833984,0,1,0,0,0,0,0,0,0,0,0,-0.039716873744338056,0.0015774300600236897,-6.451958299857457,-12.970992722820458,-6.495859691084272,-6.826473900502342,-6.381951170247901
2024-03-21,26.402000427246094,0,1,0,0,0,0,0,0,0,0,0,-0.04950775020113612,0.0024510173299780932,-6.011252103478666,-6.451958299857457,-6.309000264636001,-6.7637791920283306,-6.697957533838925
2024-03-22,27.775999069213867,0,1,0,0,0,0,0,0,0,0,0,0.05073252392658782,0.0025737889839618057,-5.962376152593016,-6.011252103478666,-6.263160216007393,-6.697607859326182,-6.831230220135249
2024-03-25,28.48900032043457,0,1,0,0,0,0,0,0,0,0,0,0.025345754138861972,0.0006424072528676388,-7.3502881035716285,-5.962376152593016,-6.142831169677988,-6.609141598689798,-6.836978585794616
2024-03-26,27.131999969482422,0,1,0,0,0,0,0,0,0,0,0,-0.048804217147304325,0.0023818516113612337,-6.039877105387774,-7.3502881035716285,-6.536609673817424,-6.624869951349065,-7.235703922141394
2024-03-27,27.687000274658203,0,1,0,0,0,0,0,0,0,0,0,0.020249156912612105,0.0004100283556715866,-7.799284238043918,-6.039877105387774,-6.252673973365868,-6.55043995600395,-7.287129821099696
2024-03-28,27.34000015258789,0,1,0,0,0,0,0,0,0,0,0,-0.012612161994737546,0.00015906663018150217,-8.746187379492246,-7.799284238043918,-6.381951170247901,-6.605621259758075,-6.8042990465629085
2024-04-02,26.202999114990234,0,0,1,0,0,0,0,0,0,0,0,-0.04247696262327451,0.0018042923536990597,-6.317586811326049,-8.746187379492246,-6.697957533838925,-6.6086974945766395,-7.094775934923619
2024-04-03,25.562999725341797,0,0,1,0,0,0,0,0,0,0,0,-0.024727891484088032,0.0006114686172488334,-7.3996469234526465,-6.317586811326049,-6.831230220135249,-6.629281346687172,-7.2305366713528825
2024-04-04,26.20599937438965,0,0,1,0,0,0,0,0,0,0,0,0.024842385540039008,0.0006171441193199392,-7.39040797896881,-7.3996469234526465,-6.836978585794616,-6.638994156596757,-6.264585285836703
2024-04-05,26.606000900268555,0,0,1,0,0,0,0,0,0,0,0,0.015148419789160776,0.00022947462210863782,-8.379718109267538,-7.39040797896881,-7.235703922141394,-6.666156974116174,-6.090943736750582
2024-04-08,27.908000946044922,0,0,1,0,0,0,0,0,0,0,0,0.047776631876926094,0.0022826065535033104,-6.08243726334127,-8.379718109267538,-7.287129821099696,-6.718888605138592,-6.296876728823195
2024-04-09,27.35099983215332,0,0,1,0,0,0,0,0,0,0,0,-0.020160334841579974,0.00040643910092462345,-7.808076450962696,-6.08243726334127,-6.8042990465629085,-6.652559122567228,-5.978519298300429
2024-04-10,27.100000381469727,0,0,1,0,0,0,0,0,0,0,0,-0.009219343172080851,8.499628852459381e-05,-9.3729029550786,-7.808076450962696,-7.094775934923619,-6.677280987987899,-5.7522767527842715
2024-04-11,29.37700080871582,0,0,1,0,0,0,0,0,0,0,0,0.08067834081986822,0.006508994677446814,-5.034570261960694,-9.3729029550786,-7.2305366713528825,-6.691900717668807,-6.175599646932353
2024-04-12,30.73200035095215,0,0,1,0,0,0,0,0,0,0,0,0.045092385643254206,0.002033323242999958,-6.198083758450526,-5.034570261960694,-6.264585285836703,-6.4849850585587845,-6.139066298350846
2024-04-15,31.14299964904785,0,0,1,0,0,0,0,0,0,0,0,0.013285021185012838,0.0001764917878862399,-8.642236204564092,-6.198083758450526,-6.090943736750582,-6.521824825268939,-5.957372997976545
2024-04-16,33.138999938964844,0,0,1,0,0,0,0,0,0,0,0,0.0621213450760982,0.00385906151406367,-5.557331255879006,-8.642236204564092,-6.296876728823195,-6.517582086301554,-6.211434438377658
2024-04-17,31.288999557495117,0,0,1,0,0,0,0,0,0,0,0,-0.05744425075104223,0.0032998419443486158,-5.713880707005625,-5.557331255879006,-5.978519298300429,-6.4061067757498975,-6.547293363230293
2024-04-18,32.308998107910156,0,0,1,0,0,0,0,0,0,0,0,0.032079186689677804,0.0010290742186712016,-6.879095696770969,-5.713880707005625,-5.7522767527842715,-6.371598100616721,-6.600684069768162
2024-04-19,30.757999420166016,0,0,1,0,0,0,0,0,0,0,0,-0.04919566645865127,0.0024202135983108653,-6.023899478530552,-6.879095696770969,-6.175599646932353,-6.380321446339796,-6.851815437011588
2024-04-22,29.309999465942383,0,0,1,0,0,0,0,0,0,0,0,-0.0482213676644491,0.0023253002994299775,-6.063906086808183,-6.023899478530552,-6.139066298350846,-6.427538646934318,-7.144427536295629
2024-04-23,28.41699981689453,0,0,1,0,0,0,0,0,0,0,0,-0.030941185313319096,0.0009573569485931533,-6.951334247973462,-6.063906086808183,-5.957372997976545,-6.364260606076657,-7.004573989904446
2024-04-24,29.01799964904785,0,0,1,0,0,0,0,0,0,0,0,0.020928763810723727,0.00043801315464505914,-7.733261612319578,-6.951334247973462,-6.211434438377658,-6.380763576725088,-7.063113241807973
2024-04-25,29.770999908447266,0,0,1,0,0,0,0,0,0,0,0,0.025618447252375692,0.0006563048396227557,-7.328885180886693,-7.733261612319578,-6.547293363230293,-6.436297142767198,-6.3213476805206135
2024-04-26,28.88599967956543,0,0,1,0,0,0,0,0,0,0,0,-0.030177724665678023,0.0009106950659974717,-7.001302440120367,-7.328885180886693,-6.600684069768162,-6.492227282496376,-6.408925404873221
2024-04-29,27.993999481201172,0,0,1,0,0,0,0,0,0,0,0,-0.03136685461994657,0.0009838795687488638,-6.924007056868702,-7.001302440120367,-6.851815437011588,-6.484210965827861,-6.32899906270849
2024-04-30,29.118000030517578,0,0,1,0,0,0,0,0,0,0,0,0.03936635773324683,0.0015497101211819624,-6.469687383488139,-6.924007056868702,-7.144427536295629,-6.5267049671484045,-6.448474003565463
2024-05-01,28.729999542236328,0,0,0,1,0,0,0,0,0,0,0,-0.013414683641300471,0.00017995373719617447,-8.622810750128052,-6.469687383488139,-7.004573989904446,-6.491927405148054,-6.443353547195551
2024-05-02,30.913000106811523,0,0,0,1,0,0,0,0,0,0,0,0.0732349538006717,0.005363358458186519,-5.228164921911151,-8.622810750128052,-7.063113241807973,-6.491301183797245,-7.538370805480129
2024-05-03,30.527999877929688,0,0,0,1,0,0,0,0,0,0,0,-0.012532519591329557,0.00015706404730705918,-8.758856884804974,-5.228164921911151,-6.3213476805206135,-6.389944043309267,-7.335997145185786
2024-05-06,31.801000595092773,0,0,0,1,0,0,0,0,0,0,0,0.04085346327835862,0.0016690054618361963,-6.395527361188445,-8.758856884804974,-6.408925404873221,-6.402326978294206,-7.919311271990524
2024-05-07,31.066999435424805,0,0,0,1,0,0,0,0,0,0,0,-0.02335161013881882,0.0005452976960753858,-7.514178679266216,-6.395527361188445,-6.32899906270849,-6.373892711197504,-8.268457839336532
2024-05-08,30.608999252319336,0,0,0,1,0,0,0,0,0,0,0,-0.014852085472328155,0.00022058444287734104,-8.4192299709598,-7.514178679266216,-6.448474003565463,-6.365510739024411,-8.452710385760184
2024-05-09,30.864999771118164,0,0,0,1,0,0,0,0,0,0,0,0.008328789495827377,6.936873446580445e-05,-9.576074289566938,-8.4192299709598,-6.443353547195551,-6.421549518376557,-8.26179145483849
2024-05-10,30.02899932861328,0,0,0,1,0,0,0,0,0,0,0,-0.027459289380744965,0.0007540125732954932,-7.190101513310901,-9.576074289566938,-7.538370805480129,-6.431016149278695,-8.705195614369831
2024-05-13,29.577999114990234,0,0,0,1,0,0,0,0,0,0,0,-0.01513274722617601,0.00022900003861133774,-8.381788381434776,-7.190101513310901,-7.335997145185786,-6.412313579060467,-8.034438937343406
2024-05-14,29.66900062561035,0,0,0,1,0,0,0,0,0,0,0,0.00307193891951282,9.436808725217591e-06,-11.570892587762915,-8.381788381434776,-7.919311271990524,-6.603386675333903,-7.396169671235403
2024-05-15,29.733999252319336,0,0,0,1,0,0,0,0,0,0,0,0.0021883963026393827,4.7890783774057206e-06,-12.249172361797394,-11.570892587762915,-8.268457839336532,-6.673652901661855,-6.958403417468696
2024-05-16,30.24799919128418,0,0,0,1,0,0,0,0,0,0,0,0.01713889280694447,0.0002937416466479329,-8.132809926449099,-12.249172361797394,-8.452710385760184,-6.679847734522603,-6.899717564708226
2024-05-17,30.768999099731445,0,0,0,1,0,0,0,0,0,0,0,0.0170776205069158,0.00029164512217823106,-8.139972826391725,-8.132809926449099,-8.26179145483849,-6.817997572229424,-6.762897910154449
2024-05-20,31.76799964904785,0,0,0,1,0,0,0,0,0,0,0,0.031951822422230124,0.0010209189561017277,-6.887052118952275,-8.139972826391725,-8.705195614369831,-6.951526424653779,-6.897108923150051
2024-05-21,33.00400161743164,0,0,0,1,0,0,0,0,0,0,0,0.0381693324676329,0.001456897941024695,-6.531445800876744,-6.887052118952275,-8.034438937343406,-6.951913779456284,-7.208486256962002
2024-05-22,34.388999938964844,0,0,0,1,0,0,0,0,0,0,0,0.04110792877690158,0.001689861808326813,-6.383108523019578,-6.531445800876744,-7.396169671235403,-6.99875801101781,-7.276704321326061
2024-05-23,35.22800064086914,0,0,0,1,0,0,0,0,0,0,0,0.024104495109114762,0.0005810266844653375,-7.450713871934185,-6.383108523019578,-6.958403417468696,-7.0309045825139025,-7.220863661774293
2024-05-24,34.1150016784668,0,0,0,1,0,0,0,0,0,0,0,-0.03210401966760805,0.0010306680788181644,-6.877548065821712,-7.450713871934185,-6.899717564708226,-7.050441907308457,-6.863319729858169
2024-05-28,33.534000396728516,0,0,0,1,0,0,0,0,0,0,0,-0.017177358121392473,0.00029506163203056796,-8.128326297919005,-6.877548065821712,-6.762897910154449,-7.019844394513473,-6.32342911452802
2024-05-29,33.87900161743164,0,0,0,1,0,0,0,0,0,0,0,0.010235539804812786,0.00010476627509590697,-9.16377863084179,-8.128326297919005,-6.897108923150051,-7.03838295772824,-6.315816762768056
2024-05-30,35.19200134277344,0,0,0,1,0,0,0,0,0,0,0,0.03802342105099839,0.0014457805484215072,-6.539105930648409,-9.16377863084179,-7.208486256962002,-7.0810243552016106,-6.477379961906921
2024-05-31,34.222999572753906,0,0,0,1,0,0,0,0,0,0,0,-0.02792090203442063,0.0007795767704157141,-7.156759386290779,-6.539105930648409,-7.276704321326061,-7.056363397275936,-6.541988284410489
2024-06-03,36.013999938964844,0,0,0,0,1,0,0,0,0,0,0,0.05100982988491007,0.002602002744887464,-5.951473843593585,-7.156759386290779,-7.220863661774293,-7.097825878799968,-6.764534791782276
2024-06-04,33.797000885009766,0,0,0,0,1,0,0,0,0,0,0,-0.06353568271315442,0.00403678297782663,-5.512307196587899,-5.951473843593585,-6.863319729858169,-6.972833797034987,-7.966901437784745
2024-06-05,33.35499954223633,0,0,0,0,1,0,0,0,0,0,0,-0.013164394901908278,0.00017330129313338868,-8.660478893680356,-5.512307196587899,-6.32342911452802,-7.039351397934665,-7.640996465302393
2024-06-06,33.68600082397461,0,0,0,0,1,0,0,0,0,0,0,0.009874672799151638,9.750916289030525e-05,-9.235564195758611,-8.660478893680356,-6.315816762768056,-7.038509889624255,-7.620744005274595
2024-06-07,33.10900115966797,0,0,0,0,1,0,0,0,0,0,0,-0.017277161463608096,0.0002985003082395846,-8.116739589153646,-9.235564195758611,-6.477379961906921,-7.123425065138155,-7.70303619380335
2024-06-10,34.257999420166016,0,0,0,0,1,0,0,0,0,0,0,0.03411491337725444,0.001163827314737574,-6.756041294855803,-8.116739589153646,-6.541988284410489,-7.137440999097319,-7.734833776991262
2024-06-11,34.28499984741211,0,0,0,0,1,0,0,0,0,0,0,0.0007878391354677086,6.206905033745065e-07,-14.29243165240009,-6.756041294855803,-6.764534791782276,-7.084900627085979,-7.646627100769091
2024-06-12,35.29399871826172,0,0,0,0,1,0,0,0,0,0,0,0.029005005219246826,0.0008412903277685356,-7.080573739053594,-14.29243165240009,-7.966901437784745,-7.088638136105265,-8.05123248484496
2024-06-13,35.7239990234375,0,0,0,0,1,0,0,0,0,0,0,0.012109762980322972,0.0001466463594396007,-8.827486580853554,-7.080573739053594,-7.640996465302393,-7.083895638910239,-7.995274741656805
2024-06-14,35.36000061035156,0,0,0,0,1,0,0,0,0,0,0,-0.010241449454808635,0.00010488728693540008,-9.162624232599232,-8.827486580853554,-7.620744005274595,-7.0883699722755225,-8.04825267300023
2024-06-17,34.209999084472656,0,0,0,0,1,0,0,0,0,0,0,-0.033063282802983374,0.001093180669710056,-6.818663785451553,-9.162624232599232,-7.70303619380335,-7.0831859220101485,-8.509070325771727
2024-06-18,34.70000076293945,0,0,0,0,1,0,0,0,0,0,0,0.014221736712008376,0.00020225779510568681,-8.505967455892506,-6.818663785451553,-7.734833776991262,-7.0258994503266035,-7.984206350812698
2024-06-20,34.4640007019043,0,0,0,0,1,0,0,0,0,0,0,-0.006824387599259263,4.657226610492361e-05,-9.974505320494528,-8.505967455892506,-7.646627100769091,-7.030590276320182,-7.762447325607771
2024-06-21,33.93600082397461,0,0,0,0,1,0,0,0,0,0,0,-0.01543889923770409,0.00023835960967197992,-8.341730055448217,-9.974505320494528,-8.05123248484496,-7.0432658801700505,-7.87809393634825
2024-06-24,34.08000183105469,0,0,0,0,1,0,0,0,0,0,0,0.0042343335866662744,1.7929580923170076e-05,-10.92905858778751,-8.341730055448217,-7.995274741656805,-7.084851679753887,-7.511328776223129
2024-06-25,34.85300064086914,0,0,0,0,1,0,0,0,0,0,0,0.02242847941389027,0.0005030366888192997,-7.594847448537993,-10.92905858778751,-8.04825267300023,-7.166148652895592,-7.698869891491509
2024-06-26,33.82400131225586,0,0,0,0,1,0,0,0,0,0,0,-0.029968586618718,0.0008981161839236035,-7.01521111615635,-7.594847448537993,-8.509070325771727,-7.238560913746155,-7.699287131178705
2024-06-27,34.564998626708984,0,0,0,0,1,0,0,0,0,0,0,0.021670921182129408,0.00046962882488206503,-7.663567907428712,-7.01521111615635,-7.984206350812698,-7.218695148283818,-7.861278986847414
2024-06-28,34.47999954223633,0,0,0,0,1,0,0,0,0,0,0,-0.002462137147262033,6.062119331927622e-06,-12.013450929323165,-7.663567907428712,-7.762447325607771,-7.254117650017387,-7.604045452926689
2024-07-01,33.48500061035156,0,0,0,0,0,1,0,0,0,0,0,-0.029281836929659036,0.0008574259739751437,-7.06157570921013,-12.013450929323165,-7.87809393634825,-7.272865975419621,-7.589519219556416
2024-07-02,33.685001373291016,0,0,0,0,0,1,0,0,0,0,0,0.005955079591619343,3.546297294252121e-05,-10.247021393307508,-7.06157570921013,-7.511328776223129,-7.224754099019337,-7.48476150498938
2024-07-03,32.691001892089844,0,0,0,0,0,1,0,0,0,0,0,-0.02995280664038234,0.0008971706256361324,-7.016264494779549,-10.247021393307508,-7.698869891491509,-7.316887698178581,-7.812590436410275
2024-07-05,33.06700134277344,0,0,0,0,0,1,0,0,0,0,0,0.011435978283865363,0.00013078159930904017,-8.94198179925637,-7.016264494779549,-7.699287131178705,-7.3088726839235925,-7.699348280356799
2024-07-08,32.2859992980957,0,0,0,0,0,1,0,0,0,0,0,-0.0239021688295957,0.0005713136747584962,-7.467572154556955,-8.94198179925637,-7.861278986847414,-7.49250876785089,-7.920555595086534
2024-07-09,31.334999084472656,0,0,0,0,0,1,0,0,0,0,0,-0.029898023535896472,0.0008938918113530194,-7.019925805378777,-7.467572154556955,-7.604045452926689,-7.82474155374224,-7.453105210883372
2024-07-10,30.784000396728516,0,0,0,0,0,1,0,0,0,0,0,-0.01774056708844805,0.0003147277206197261,-8.063802668737216,-7.019925805378777,-7.589519219556416,-7.745983738234073,-7.303854593459174
2024-07-11,31.11199951171875,0,0,0,0,0,1,0,0,0,0,0,0.010598493788353267,0.00011232807058176278,-9.094086757895505,-8.063802668737216,-7.48476150498938,-7.723410117759598,-7.172325758564702
2024-07-12,31.7189998626709,0,0,0,0,0,1,0,0,0,0,0,0.0193222849298058,0.00037335069490860033,-7.892992376526619,-9.094086757895505,-7.812590436410275,-7.742725987581019,-7.207244004311927
